onetsoccode,Image_Generation_AIOE,Language_Modeling_AIOE
15-1211.01,1.112286271737651,1.0572611891818884
15-1212.00,1.474336830677163,0.9725051934317132
15-1221.00,1.495184553070981,0.8951293879308201
15-1231.00,0.8932620337259047,0.5798528399269717
15-1232.00,0.3210471194165188,0.45126255291894074
15-1241.00,1.4195042569495675,0.788317334779875
15-1241.00,1.4195042569495675,0.2780645992629715
15-1241.01,0.44239504314262507,0.788317334779875
15-1241.01,0.44239504314262507,0.2780645992629715
15-1242.00,1.7081482800788002,1.021628167282786
15-1243.00,1.5720677292225862,0.9944564069324462
15-1243.00,1.5720677292225862,1.1305256717850374
15-1243.01,1.5265047404727228,0.9944564069324462
15-1243.01,1.5265047404727228,1.1305256717850374
15-1244.00,1.342792817512804,0.39603293963478353
15-1251.00,1.5373932437800129,0.9522824832415314
15-1253.00,1.1595481151593368,1.0237247038252677
15-1254.00,1.6276342749889687,0.713566566770689
15-1255.01,1.8408719956565003,0.7094361900664355
15-1299.01,1.4108971868498528,0.8940939524009661
15-1299.01,1.4108971868498528,0.7717931993874683
15-1299.01,1.4108971868498528,0.9964739914998493
15-1299.01,1.4108971868498528,1.0323608058294331
15-1299.01,1.4108971868498528,1.266583715825656
15-1299.02,1.3937427359527226,0.8940939524009661
15-1299.02,1.3937427359527226,0.7717931993874683
15-1299.02,1.3937427359527226,0.9964739914998493
15-1299.02,1.3937427359527226,1.0323608058294331
15-1299.02,1.3937427359527226,1.266583715825656
15-1299.03,1.3938158513431889,0.8940939524009661
15-1299.03,1.3938158513431889,0.7717931993874683
15-1299.03,1.3938158513431889,0.9964739914998493
15-1299.03,1.3938158513431889,1.0323608058294331
15-1299.03,1.3938158513431889,1.266583715825656
15-1299.08,1.4608546177450816,0.8940939524009661
15-1299.08,1.4608546177450816,0.7717931993874683
15-1299.08,1.4608546177450816,0.9964739914998493
15-1299.08,1.4608546177450816,1.0323608058294331
15-1299.08,1.4608546177450816,1.266583715825656
15-1299.09,1.5191588666685092,0.8940939524009661
15-1299.09,1.5191588666685092,0.7717931993874683
15-1299.09,1.5191588666685092,0.9964739914998493
15-1299.09,1.5191588666685092,1.0323608058294331
15-1299.09,1.5191588666685092,1.266583715825656
15-2011.00,1.2588074182592655,1.1890755750662427
15-2021.00,1.6491686860738526,1.134451110462225
15-2031.00,1.4812665912764014,1.2084423676835974
15-2041.00,1.2678999460744673,1.1200778899706425
15-2041.00,1.2678999460744673,1.2841948108936392
15-2041.01,1.2087446505341102,1.1200778899706425
15-2041.01,1.2087446505341102,1.2841948108936392
15-2051.01,1.1150283576791509,1.4363699704656492
15-2051.01,1.1150283576791509,1.3045046606746638
15-2051.02,1.281929261000314,1.4363699704656492
15-2051.02,1.281929261000314,1.3045046606746638
15-2099.01,1.8361486812106345,1.0633998355182535
17-1011.00,2.1648584803193094,0.6166341442234172
17-1012.00,1.7244704046789656,0.808156696171462
17-1021.00,1.5624706280097773,0.3933669312716441
17-1022.00,0.5874005185092145,-0.3636154798441858
17-1022.00,0.5874005185092145,0.13219199161510903
17-1022.01,1.1125915072607533,-0.3636154798441858
17-1022.01,1.1125915072607533,0.13219199161510903
17-2011.00,1.5752471655846583,1.0454969562536822
17-2021.00,1.170730151363739,0.5660288242318314
17-2031.00,1.5147314614161496,0.7666344337015707
17-2041.00,2.1120960575786367,0.8321800634126437
17-2051.00,1.8784077802917771,0.9048742520187067
17-2051.00,1.8784077802917771,0.9716762345264292
17-2051.00,1.8784077802917771,0.988869713829048
17-2051.01,1.7330942762031716,0.9048742520187067
17-2051.01,1.7330942762031716,0.9716762345264292
17-2051.01,1.7330942762031716,0.988869713829048
